file_path,task,dropped,reason,final_filename,class_name
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ruth-Aaron-numbers\RuthAaronNumbers.java,Ruth-Aaron-numbers,FALSE,OK,RuthAaronNumbers.java,RuthAaronNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\S-expressions\LispParserDemo.java,S-expressions,FALSE,OK,LispParserDemo.java,LispParserDemo
d:\Sync-New\greenLab\data\rosetta_code_grouped\Safe-addition\SafeAddition.java,Safe-addition,FALSE,OK,SafeAddition.java,SafeAddition
d:\Sync-New\greenLab\data\rosetta_code_grouped\Safe-primes-and-unsafe-primes\SafePrimes.java,Safe-primes-and-unsafe-primes,FALSE,OK,SafePrimes.java,SafePrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sailors-coconuts-and-a-monkey-problem\Test.java,Sailors-coconuts-and-a-monkey-problem,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Same-fringe\SameFringe.java,Same-fringe,FALSE,OK,SameFringe.java,SameFringe
d:\Sync-New\greenLab\data\rosetta_code_grouped\Search-a-list-of-records\City.java,Search-a-list-of-records,FALSE,OK,City.java,City
d:\Sync-New\greenLab\data\rosetta_code_grouped\Search-in-paragraphs-text\SearchInParagraphsText.java,Search-in-paragraphs-text,FALSE,OK,SearchInParagraphsText.java,SearchInParagraphsText
d:\Sync-New\greenLab\data\rosetta_code_grouped\Secure-temporary-file\CreateTempFile.java,Secure-temporary-file,FALSE,OK,CreateTempFile.java,CreateTempFile
d:\Sync-New\greenLab\data\rosetta_code_grouped\Secure-temporary-file\SecureTemporaryFile.java,Secure-temporary-file,FALSE,OK,SecureTemporaryFile.java,SecureTemporaryFile
d:\Sync-New\greenLab\data\rosetta_code_grouped\Self-describing-numbers\SelfDescribingNumbers.java,Self-describing-numbers,FALSE,OK,SelfDescribingNumbers.java,SelfDescribingNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Self-numbers\SelfNumbers.java,Self-numbers,FALSE,OK,SelfNumbers.java,SelfNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Semiprime\SemiPrime.java,Semiprime,FALSE,OK,SemiPrime.java,SemiPrime
d:\Sync-New\greenLab\data\rosetta_code_grouped\Semordnilap\Semordnilap.java,Semordnilap,FALSE,OK,Semordnilap.java,Semordnilap
d:\Sync-New\greenLab\data\rosetta_code_grouped\Send-an-unknown-method-call\Example.java,Send-an-unknown-method-call,FALSE,OK,Example.java,Example
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sequence-of-non-squares\SeqNonSquares.java,Sequence-of-non-squares,FALSE,OK,SeqNonSquares.java,SeqNonSquares
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sequence-of-primes-by-trial-division\Test.java,Sequence-of-primes-by-trial-division,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sequence-of-primorial-primes\PrimorialPrimes.java,Sequence-of-primorial-primes,FALSE,OK,PrimorialPrimes.java,PrimorialPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Set\Sets.java,Set,FALSE,OK,Sets.java,Sets
d:\Sync-New\greenLab\data\rosetta_code_grouped\Set-consolidation\SetConsolidation.java,Set-consolidation,FALSE,OK,SetConsolidation.java,SetConsolidation
d:\Sync-New\greenLab\data\rosetta_code_grouped\Set-of-real-numbers\RealNumberSet.java,Set-of-real-numbers,FALSE,OK,RealNumberSet.java,RealNumberSet
d:\Sync-New\greenLab\data\rosetta_code_grouped\Set-puzzle\SetPuzzle.java,Set-puzzle,FALSE,OK,SetPuzzle.java,SetPuzzle
d:\Sync-New\greenLab\data\rosetta_code_grouped\Set-right-adjacent-bits\SetRightAdjacentBits.java,Set-right-adjacent-bits,FALSE,OK,SetRightAdjacentBits.java,SetRightAdjacentBits
d:\Sync-New\greenLab\data\rosetta_code_grouped\Seven-sided-dice-from-five-sided-dice\SevenSidedDice.java,Seven-sided-dice-from-five-sided-dice,FALSE,OK,SevenSidedDice.java,SevenSidedDice
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sexy-primes\SexyPrimes.java,Sexy-primes,FALSE,OK,SexyPrimes.java,SexyPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\SHA-1\SHA1Task.java,SHA-1,FALSE,OK,SHA1Task.java,SHA1Task
d:\Sync-New\greenLab\data\rosetta_code_grouped\SHA-256\SHA256Task.java,SHA-256,FALSE,OK,SHA256Task.java,SHA256Task
d:\Sync-New\greenLab\data\rosetta_code_grouped\SHA-256-Merkle-tree\SHA256MerkleTree.java,SHA-256-Merkle-tree,FALSE,OK,SHA256MerkleTree.java,SHA256MerkleTree
d:\Sync-New\greenLab\data\rosetta_code_grouped\Shoelace-formula-for-polygonal-area\ShoelaceFormula.java,Shoelace-formula-for-polygonal-area,FALSE,OK,ShoelaceFormula.java,ShoelaceFormula
d:\Sync-New\greenLab\data\rosetta_code_grouped\Short-circuit-evaluation\ShortCirc.java,Short-circuit-evaluation,FALSE,OK,ShortCirc.java,ShortCirc
d:\Sync-New\greenLab\data\rosetta_code_grouped\Shortest-common-supersequence\ShortestCommonSuperSequence.java,Shortest-common-supersequence,FALSE,OK,ShortestCommonSuperSequence.java,ShortestCommonSuperSequence
d:\Sync-New\greenLab\data\rosetta_code_grouped\Show-ASCII-table\ShowAsciiTable.java,Show-ASCII-table,FALSE,OK,ShowAsciiTable.java,ShowAsciiTable
d:\Sync-New\greenLab\data\rosetta_code_grouped\Show-the-epoch\DateTest.java,Show-the-epoch,FALSE,OK,DateTest.java,DateTest
d:\Sync-New\greenLab\data\rosetta_code_grouped\Show-the-epoch\ShowTheEpoch.java,Show-the-epoch,FALSE,OK,ShowTheEpoch.java,ShowTheEpoch
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sierpinski-square-curve\SierpinskiSquareCurve.java,Sierpinski-square-curve,FALSE,OK,SierpinskiSquareCurve.java,SierpinskiSquareCurve
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sierpinski-triangle\SierpinskiTriangle.java,Sierpinski-triangle,FALSE,OK,SierpinskiTriangle.java,SierpinskiTriangle
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sieve-of-Eratosthenes\InfiniteSieve.java,Sieve-of-Eratosthenes,FALSE,OK,InfiniteSieve.java,InfiniteSieve
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sieve-of-Eratosthenes\SoEInfHashMap.java,Sieve-of-Eratosthenes,FALSE,OK,SoEInfHashMap.java,SoEInfHashMap
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sieve-of-Eratosthenes\SoEPagedOdds.java,Sieve-of-Eratosthenes,FALSE,OK,SoEPagedOdds.java,SoEPagedOdds
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sieve-of-Pritchard\SieveOfPritchard.java,Sieve-of-Pritchard,FALSE,OK,SieveOfPritchard.java,SieveOfPritchard
d:\Sync-New\greenLab\data\rosetta_code_grouped\Singular-value-decomposition\SingularValueDecomposition.java,Singular-value-decomposition,FALSE,OK,SingularValueDecomposition.java,SingularValueDecomposition
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sisyphus-sequence\SisyphusSequence.java,Sisyphus-sequence,FALSE,OK,SisyphusSequence.java,SisyphusSequence
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sleeping-Beauty-problem\SleepingBeauty.java,Sleeping-Beauty-problem,FALSE,OK,SleepingBeauty.java,SleepingBeauty
d:\Sync-New\greenLab\data\rosetta_code_grouped\Smallest-number-k-such-that-k+2^m-is-composite-for-all-m-less-than-k\SmallestNumberK.java,Smallest-number-k-such-that-k+2^m-is-composite-for-all-m-less-than-k,FALSE,OK,SmallestNumberK.java,SmallestNumberK
d:\Sync-New\greenLab\data\rosetta_code_grouped\Smarandache-prime-digital-sequence\SmarandachePrimeDigitalSequence.java,Smarandache-prime-digital-sequence,FALSE,OK,SmarandachePrimeDigitalSequence.java,SmarandachePrimeDigitalSequence
d:\Sync-New\greenLab\data\rosetta_code_grouped\Smarandache-Wellin-primes\SmarandacheWellinPrimes.java,Smarandache-Wellin-primes,FALSE,OK,SmarandacheWellinPrimes.java,SmarandacheWellinPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Smith-numbers\SmithNumbers.java,Smith-numbers,FALSE,OK,SmithNumbers.java,SmithNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sockets\SocketSend.java,Sockets,FALSE,OK,SocketSend.java,SocketSend
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sokoban\Sokoban.java,Sokoban,FALSE,OK,Sokoban.java,Sokoban
d:\Sync-New\greenLab\data\rosetta_code_grouped\Soloways-recurring-rainfall\recurringrainfall.java,Soloways-recurring-rainfall,FALSE,OK,recurringrainfall.java,recurringrainfall
d:\Sync-New\greenLab\data\rosetta_code_grouped\Solve-a-Hidato-puzzle\Hidato.java,Solve-a-Hidato-puzzle,FALSE,OK,Hidato.java,Hidato
d:\Sync-New\greenLab\data\rosetta_code_grouped\Solve-a-Holy-Knights-tour\HolyKnightsTour.java,Solve-a-Holy-Knights-tour,FALSE,OK,HolyKnightsTour.java,HolyKnightsTour
d:\Sync-New\greenLab\data\rosetta_code_grouped\Solve-a-Hopido-puzzle\Hopido.java,Solve-a-Hopido-puzzle,FALSE,OK,Hopido.java,Hopido
d:\Sync-New\greenLab\data\rosetta_code_grouped\Solve-a-Numbrix-puzzle\Numbrix.java,Solve-a-Numbrix-puzzle,FALSE,OK,Numbrix.java,Numbrix
d:\Sync-New\greenLab\data\rosetta_code_grouped\Solve-the-no-connection-puzzle\NoConnection.java,Solve-the-no-connection-puzzle,FALSE,OK,NoConnection.java,NoConnection
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-a-list-of-object-identifiers\OIDListSorting.java,Sort-a-list-of-object-identifiers,FALSE,OK,OIDListSorting.java,OIDListSorting
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-an-array-of-composite-structures\SortComp.java,Sort-an-array-of-composite-structures,FALSE,OK,SortComp.java,SortComp
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-an-integer-array\Example.java,Sort-an-integer-array,FALSE,OK,Example.java,Example
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-an-outline-at-every-level\SortAnOutlineAtEveryLevel.java,Sort-an-outline-at-every-level,FALSE,OK,SortAnOutlineAtEveryLevel.java,SortAnOutlineAtEveryLevel
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-disjoint-sublist\Disjoint.java,Sort-disjoint-sublist,FALSE,OK,Disjoint.java,Disjoint
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-numbers-lexicographically\LexicographicalNumbers.java,Sort-numbers-lexicographically,FALSE,OK,LexicographicalNumbers.java,LexicographicalNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-stability\RJSortStability.java,Sort-stability,FALSE,OK,RJSortStability.java,RJSortStability
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-three-variables\Box.java,Sort-three-variables,FALSE,OK,Box.java,Box
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-using-a-custom-comparator\ComparatorTest.java,Sort-using-a-custom-comparator,FALSE,OK,ComparatorTest.java,ComparatorTest
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-using-a-custom-comparator\SortUsingCustomComparator.java,Sort-using-a-custom-comparator,FALSE,OK,SortUsingCustomComparator.java,SortUsingCustomComparator
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sort-using-a-custom-comparator\Test.java,Sort-using-a-custom-comparator,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Bead-sort\BeadSort.java,Sorting-algorithms-Bead-sort,FALSE,OK,BeadSort.java,BeadSort
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Bogosort\BogoSort.java,Sorting-algorithms-Bogosort,FALSE,OK,BogoSort.java,BogoSort
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-Algorithms-Circle-Sort\CircleSort.java,Sorting-Algorithms-Circle-Sort,FALSE,OK,CircleSort.java,CircleSort
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Cocktail-sort-with-shifting-bounds\CocktailSort.java,Sorting-algorithms-Cocktail-sort-with-shifting-bounds,FALSE,OK,CocktailSort.java,CocktailSort
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Pancake-sort\PancakeSort.java,Sorting-algorithms-Pancake-sort,FALSE,OK,PancakeSort.java,PancakeSort
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Patience-sort\PatienceSort.java,Sorting-algorithms-Patience-sort,FALSE,OK,PatienceSort.java,PatienceSort
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Permutation-sort\PermutationSort.java,Sorting-algorithms-Permutation-sort,FALSE,OK,PermutationSort.java,PermutationSort
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Radix-sort\RSortingRadixsort00.java,Sorting-algorithms-Radix-sort,FALSE,OK,RSortingRadixsort00.java,RSortingRadixsort00
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Sleep-sort\SleepSort.java,Sorting-algorithms-Sleep-sort,FALSE,OK,SleepSort.java,SleepSort
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Stooge-sort\Stooge.java,Sorting-algorithms-Stooge-sort,FALSE,OK,Stooge.java,Stooge
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sorting-algorithms-Strand-sort\Strand.java,Sorting-algorithms-Strand-sort,FALSE,OK,Strand.java,Strand
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sparkline-in-unicode\Sparkline.java,Sparkline-in-unicode,FALSE,OK,Sparkline.java,Sparkline
d:\Sync-New\greenLab\data\rosetta_code_grouped\Special-variables\SpecialVariables.java,Special-variables,FALSE,OK,SpecialVariables.java,SpecialVariables
d:\Sync-New\greenLab\data\rosetta_code_grouped\Spelling-of-ordinal-numbers\SpellingOfOrdinalNumbers.java,Spelling-of-ordinal-numbers,FALSE,OK,SpellingOfOrdinalNumbers.java,SpellingOfOrdinalNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sphenic-numbers\SphenicNumbers.java,Sphenic-numbers,FALSE,OK,SphenicNumbers.java,SphenicNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Spinning-rod-animation-Text\SpinningRod.java,Spinning-rod-animation-Text,FALSE,OK,SpinningRod.java,SpinningRod
d:\Sync-New\greenLab\data\rosetta_code_grouped\Spiral-matrix\Blah.java,Spiral-matrix,FALSE,OK,Blah.java,Blah
d:\Sync-New\greenLab\data\rosetta_code_grouped\Split-a-character-string-based-on-change-of-character\SplitStringByCharacterChange.java,Split-a-character-string-based-on-change-of-character,FALSE,OK,SplitStringByCharacterChange.java,SplitStringByCharacterChange
d:\Sync-New\greenLab\data\rosetta_code_grouped\SQL-based-authentication\UserManager.java,SQL-based-authentication,FALSE,OK,UserManager.java,UserManager
d:\Sync-New\greenLab\data\rosetta_code_grouped\Square-but-not-cube\SquaresCubes.java,Square-but-not-cube,FALSE,OK,SquaresCubes.java,SquaresCubes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Square-form-factorization\SquareFormFactorization.java,Square-form-factorization,FALSE,OK,SquareFormFactorization.java,SquareFormFactorization
d:\Sync-New\greenLab\data\rosetta_code_grouped\Square-free-integers\SquareFree.java,Square-free-integers,FALSE,OK,SquareFree.java,SquareFree
d:\Sync-New\greenLab\data\rosetta_code_grouped\Stable-marriage-problem\Stable.java,Stable-marriage-problem,FALSE,OK,Stable.java,Stable
d:\Sync-New\greenLab\data\rosetta_code_grouped\Stack\StackTest.java,Stack,FALSE,OK,StackTest.java,StackTest
d:\Sync-New\greenLab\data\rosetta_code_grouped\Stack-traces\StackTraceDemo.java,Stack-traces,FALSE,OK,StackTraceDemo.java,StackTraceDemo
d:\Sync-New\greenLab\data\rosetta_code_grouped\State-name-puzzle\StateNamePuzzle.java,State-name-puzzle,FALSE,OK,StateNamePuzzle.java,StateNamePuzzle
d:\Sync-New\greenLab\data\rosetta_code_grouped\Statistics-Basic\Test.java,Statistics-Basic,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Statistics-Normal-distribution\Test.java,Statistics-Normal-distribution,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Steffensens-method\Steffensen.java,Steffensens-method,FALSE,OK,Steffensen.java,Steffensen
d:\Sync-New\greenLab\data\rosetta_code_grouped\Stem-and-leaf-plot\StemAndLeaf.java,Stem-and-leaf-plot,FALSE,OK,StemAndLeaf.java,StemAndLeaf
d:\Sync-New\greenLab\data\rosetta_code_grouped\Stern-Brocot-sequence\SternBrocot.java,Stern-Brocot-sequence,FALSE,OK,SternBrocot.java,SternBrocot
d:\Sync-New\greenLab\data\rosetta_code_grouped\Stirling-numbers-of-the-first-kind\SterlingNumbersFirstKind.java,Stirling-numbers-of-the-first-kind,FALSE,OK,SterlingNumbersFirstKind.java,SterlingNumbersFirstKind
d:\Sync-New\greenLab\data\rosetta_code_grouped\Stirling-numbers-of-the-second-kind\SterlingNumbersSecondKind.java,Stirling-numbers-of-the-second-kind,FALSE,OK,SterlingNumbersSecondKind.java,SterlingNumbersSecondKind
d:\Sync-New\greenLab\data\rosetta_code_grouped\Straddling-checkerboard\StraddlingCheckerboard.java,Straddling-checkerboard,FALSE,OK,StraddlingCheckerboard.java,StraddlingCheckerboard
d:\Sync-New\greenLab\data\rosetta_code_grouped\Strassens-algorithm\Matrix.java,Strassens-algorithm,FALSE,OK,Matrix.java,Matrix
d:\Sync-New\greenLab\data\rosetta_code_grouped\Stream-merge\StreamMerge.java,Stream-merge,FALSE,OK,StreamMerge.java,StreamMerge
d:\Sync-New\greenLab\data\rosetta_code_grouped\String-comparison\Compare.java,String-comparison,FALSE,OK,Compare.java,Compare
d:\Sync-New\greenLab\data\rosetta_code_grouped\String-concatenation\Str.java,String-concatenation,FALSE,OK,Str.java,Str
d:\Sync-New\greenLab\data\rosetta_code_grouped\String-length\Grapheme.java,String-length,FALSE,OK,Grapheme.java,Grapheme
d:\Sync-New\greenLab\data\rosetta_code_grouped\String-matching\JavaApplication6.java,String-matching,FALSE,OK,JavaApplication6.java,JavaApplication6
d:\Sync-New\greenLab\data\rosetta_code_grouped\Strip-a-set-of-characters-from-a-string\StripASetOfCharactersFromAString.java,Strip-a-set-of-characters-from-a-string,FALSE,OK,StripASetOfCharactersFromAString.java,StripASetOfCharactersFromAString
d:\Sync-New\greenLab\data\rosetta_code_grouped\Strip-control-codes-and-extended-characters-from-a-string\StripControlCodes.java,Strip-control-codes-and-extended-characters-from-a-string,FALSE,OK,StripControlCodes.java,StripControlCodes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Strip-whitespace-from-a-string-Top-and-tail\Trims.java,Strip-whitespace-from-a-string-Top-and-tail,FALSE,OK,Trims.java,Trims
d:\Sync-New\greenLab\data\rosetta_code_grouped\Strong-and-weak-primes\StrongAndWeakPrimes.java,Strong-and-weak-primes,FALSE,OK,StrongAndWeakPrimes.java,StrongAndWeakPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Substitution-cipher\SubstitutionCipher.java,Substitution-cipher,FALSE,OK,SubstitutionCipher.java,SubstitutionCipher
d:\Sync-New\greenLab\data\rosetta_code_grouped\Substring-Top-and-tail\RM_chars.java,Substring-Top-and-tail,FALSE,OK,RM_chars.java,RM_chars
d:\Sync-New\greenLab\data\rosetta_code_grouped\Substring-Top-and-tail\SubstringTopAndTail.java,Substring-Top-and-tail,FALSE,OK,SubstringTopAndTail.java,SubstringTopAndTail
d:\Sync-New\greenLab\data\rosetta_code_grouped\Subtractive-generator\SubtractiveGenerator.java,Subtractive-generator,FALSE,OK,SubtractiveGenerator.java,SubtractiveGenerator
d:\Sync-New\greenLab\data\rosetta_code_grouped\Successive-prime-differences\SuccessivePrimeDifferences.java,Successive-prime-differences,FALSE,OK,SuccessivePrimeDifferences.java,SuccessivePrimeDifferences
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sudan-function\Main.java,Sudan-function,FALSE,OK,Main.java,Main
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sudoku\Sudoku.java,Sudoku,FALSE,OK,Sudoku.java,Sudoku
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sum-and-product-of-an-array\SumProd.java,Sum-and-product-of-an-array,FALSE,OK,SumProd.java,SumProd
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sum-and-product-puzzle\SumAndProductPuzzle.java,Sum-and-product-puzzle,FALSE,OK,SumAndProductPuzzle.java,SumAndProductPuzzle
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sum-digits-of-an-integer\SumDigits.java,Sum-digits-of-an-integer,FALSE,OK,SumDigits.java,SumDigits
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sum-multiples-of-3-and-5\SumMultiples.java,Sum-multiples-of-3-and-5,FALSE,OK,SumMultiples.java,SumMultiples
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sum-of-a-series\Sum.java,Sum-of-a-series,FALSE,OK,Sum.java,Sum
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sum-of-squares\SumSquares.java,Sum-of-squares,FALSE,OK,SumSquares.java,SumSquares
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sum-to-100\SumTo100.java,Sum-to-100,FALSE,OK,SumTo100.java,SumTo100
d:\Sync-New\greenLab\data\rosetta_code_grouped\Summarize-and-say-sequence\SelfReferentialSequence.java,Summarize-and-say-sequence,FALSE,OK,SelfReferentialSequence.java,SelfReferentialSequence
d:\Sync-New\greenLab\data\rosetta_code_grouped\Summarize-primes\SummarizePrimes.java,Summarize-primes,FALSE,OK,SummarizePrimes.java,SummarizePrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Super-d-numbers\SuperDNumbers.java,Super-d-numbers,FALSE,OK,SuperDNumbers.java,SuperDNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Superpermutation-minimisation\Test.java,Superpermutation-minimisation,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Sylvesters-sequence\SylvestersSequence.java,Sylvesters-sequence,FALSE,OK,SylvestersSequence.java,SylvestersSequence
d:\Sync-New\greenLab\data\rosetta_code_grouped\Symmetric-difference\SymmetricDifference.java,Symmetric-difference,FALSE,OK,SymmetricDifference.java,SymmetricDifference
d:\Sync-New\greenLab\data\rosetta_code_grouped\System-time\SystemTime.java,System-time,FALSE,OK,SystemTime.java,SystemTime
d:\Sync-New\greenLab\data\rosetta_code_grouped\Table-creation-Postal-addresses\TableCreationPostalAddresses.java,Table-creation-Postal-addresses,FALSE,OK,TableCreationPostalAddresses.java,TableCreationPostalAddresses
d:\Sync-New\greenLab\data\rosetta_code_grouped\Take-notes-on-the-command-line\TakeNotes.java,Take-notes-on-the-command-line,FALSE,OK,TakeNotes.java,TakeNotes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Tarjan\TarjanSCC.java,Tarjan,FALSE,OK,TarjanSCC.java,TarjanSCC
d:\Sync-New\greenLab\data\rosetta_code_grouped\Tau-function\TauFunction.java,Tau-function,FALSE,OK,TauFunction.java,TauFunction
d:\Sync-New\greenLab\data\rosetta_code_grouped\Tau-number\Tau.java,Tau-number,FALSE,OK,Tau.java,Tau
d:\Sync-New\greenLab\data\rosetta_code_grouped\Taxicab-numbers\CubeSum.java,Taxicab-numbers,FALSE,OK,CubeSum.java,CubeSum
d:\Sync-New\greenLab\data\rosetta_code_grouped\Temperature-conversion\TemperatureConversion.java,Temperature-conversion,FALSE,OK,TemperatureConversion.java,TemperatureConversion
d:\Sync-New\greenLab\data\rosetta_code_grouped\Terminal-control-Clear-the-screen\Clear.java,Terminal-control-Clear-the-screen,FALSE,OK,Clear.java,Clear
d:\Sync-New\greenLab\data\rosetta_code_grouped\Terminal-control-Coloured-text\TerminalControlColouredText.java,Terminal-control-Coloured-text,FALSE,OK,TerminalControlColouredText.java,TerminalControlColouredText
d:\Sync-New\greenLab\data\rosetta_code_grouped\Terminal-control-Display-an-extended-character\Main.java,Terminal-control-Display-an-extended-character,FALSE,OK,Main.java,Main
d:\Sync-New\greenLab\data\rosetta_code_grouped\Terminal-control-Preserve-screen\PreserveScreen.java,Terminal-control-Preserve-screen,FALSE,OK,PreserveScreen.java,PreserveScreen
d:\Sync-New\greenLab\data\rosetta_code_grouped\Terminal-control-Ringing-the-terminal-bell\Bell.java,Terminal-control-Ringing-the-terminal-bell,FALSE,OK,Bell.java,Bell
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ternary-logic\Logic.java,Ternary-logic,FALSE,OK,Logic.java,Logic
d:\Sync-New\greenLab\data\rosetta_code_grouped\Test-integerness\TestIntegerness.java,Test-integerness,FALSE,OK,TestIntegerness.java,TestIntegerness
d:\Sync-New\greenLab\data\rosetta_code_grouped\The-Name-Game\NameGame.java,The-Name-Game,FALSE,OK,NameGame.java,NameGame
d:\Sync-New\greenLab\data\rosetta_code_grouped\The-sieve-of-Sundaram\TheSieveOfSundaram.java,The-sieve-of-Sundaram,FALSE,OK,TheSieveOfSundaram.java,TheSieveOfSundaram
d:\Sync-New\greenLab\data\rosetta_code_grouped\The-Twelve-Days-of-Christmas\TwelveDaysOfChristmas.java,The-Twelve-Days-of-Christmas,FALSE,OK,TwelveDaysOfChristmas.java,TwelveDaysOfChristmas
d:\Sync-New\greenLab\data\rosetta_code_grouped\Thieles-interpolation-formula\Test.java,Thieles-interpolation-formula,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Thue-Morse\ThueMorse.java,Thue-Morse,FALSE,OK,ThueMorse.java,ThueMorse
d:\Sync-New\greenLab\data\rosetta_code_grouped\Time-a-function\TimeIt.java,Time-a-function,FALSE,OK,TimeIt.java,TimeIt
d:\Sync-New\greenLab\data\rosetta_code_grouped\Tokenize-a-string-with-escaping\TokenizeStringWithEscaping.java,Tokenize-a-string-with-escaping,FALSE,OK,TokenizeStringWithEscaping.java,TokenizeStringWithEscaping
d:\Sync-New\greenLab\data\rosetta_code_grouped\Tonelli-Shanks-algorithm\TonelliShanks.java,Tonelli-Shanks-algorithm,FALSE,OK,TonelliShanks.java,TonelliShanks
d:\Sync-New\greenLab\data\rosetta_code_grouped\Topological-sort\TopologicalSort.java,Topological-sort,FALSE,OK,TopologicalSort.java,TopologicalSort
d:\Sync-New\greenLab\data\rosetta_code_grouped\Topswops\Topswops.java,Topswops,FALSE,OK,Topswops.java,Topswops
d:\Sync-New\greenLab\data\rosetta_code_grouped\Total-circles-area\TotalCirclesArea.java,Total-circles-area,FALSE,OK,TotalCirclesArea.java,TotalCirclesArea
d:\Sync-New\greenLab\data\rosetta_code_grouped\Totient-function\TotientFunction.java,Totient-function,FALSE,OK,TotientFunction.java,TotientFunction
d:\Sync-New\greenLab\data\rosetta_code_grouped\Transliterate-English-text-using-the-Greek-alphabet\TransliterateEnglishTextUsingTheGreekAlphabet.java,Transliterate-English-text-using-the-Greek-alphabet,FALSE,OK,TransliterateEnglishTextUsingTheGreekAlphabet.java,TransliterateEnglishTextUsingTheGreekAlphabet
d:\Sync-New\greenLab\data\rosetta_code_grouped\Tree-datastructures\TreeDatastructures.java,Tree-datastructures,FALSE,OK,TreeDatastructures.java,TreeDatastructures
d:\Sync-New\greenLab\data\rosetta_code_grouped\Tree-from-nesting-levels\TreeNestingLevels.java,Tree-from-nesting-levels,FALSE,OK,TreeNestingLevels.java,TreeNestingLevels
